,Energy Type,HRM Building ID,billTimeFrame,End Date,Cost,Consumption,Consumption(kWh),Emission_consumption,Emission_CO2,Emission_SOx,Emission_PM,Emission_NOx,Emission_VOC,Emission_CO,Emission_NH3,GHG&CAC,Season
854,Natural Gas,BL567,31,6/1/2016,3098.93,197.88,54966.67,53.0496492,10079.43335,0.053049649,0.63659579,8.063546678,0.477446843,0.392567404,0,10089.05655,Summer
855,Natural Gas,BL567,30,7/1/2016,1629.21,121.38,33716.67,32.5407642,6182.745198,0.032540764,0.39048917,4.946196158,0.292866878,0.240801655,0,6188.648093,Summer
856,Natural Gas,BL567,31,8/1/2016,855.43,68.69,19080.56,18.4151021,3498.869399,0.018415102,0.220981225,2.799095519,0.165735919,0.136271756,0,3502.209899,Summer
857,Natural Gas,BL567,31,9/1/2016,462.36,37.81,10502.78,10.1364829,1925.931751,0.010136483,0.121637795,1.540745401,0.091228346,0.075009973,0,1927.770509,Fall
858,Natural Gas,BL567,61,11/1/2016,2112.1,175.05,48625,46.9291545,8916.539355,0.046929155,0.563149854,7.133231484,0.422362391,0.347275743,0,8925.052304,Fall
859,Natural Gas,BL567,30,12/1/2016,2220.03,177.56,49322.22,47.6020604,9044.391476,0.04760206,0.571224725,7.235513181,0.428418544,0.352255247,0,9053.02649,Winter
860,Natural Gas,BL567,31,1/1/2017,3195.09,248.75,69097.22,66.6873875,12670.60363,0.066687388,0.80024865,10.1364829,0.600186487,0.493486668,0,12682.70072,Winter
861,Natural Gas,BL567,31,2/1/2017,3626.47,274.54,76261.11,73.6014286,13984.27143,0.073601429,0.883217143,11.18741715,0.662412857,0.544650572,0,13997.62273,Winter
862,Natural Gas,BL567,28,3/1/2017,3673.46,274.69,76302.78,73.6416421,13991.912,0.073641642,0.883699705,11.1935296,0.662774779,0.544948152,0,14005.27059,Spring
863,Natural Gas,BL567,31,4/1/2017,3080.37,235.99,65552.78,63.2665591,12020.64623,0.063266559,0.759198709,9.616516983,0.569399032,0.468172537,0,12032.12278,Spring
864,Natural Gas,BL567,30,5/1/2017,2986.54,241.47,67075,64.7356923,12299.78154,0.064735692,0.776828308,9.83982523,0.582621231,0.479044123,0,12311.52459,Spring
865,Natural Gas,BL567,31,6/1/2017,1496.16,127.19,35330.56,34.0983671,6478.689749,0.034098367,0.409180405,5.182951799,0.306885304,0.252327917,0,6484.875193,Summer
866,Natural Gas,BL567,30,7/1/2017,1268.15,109.45,30402.78,29.3424505,5575.065595,0.029342451,0.352109406,4.460052476,0.264082054,0.217134134,0,5580.388316,Summer
867,Natural Gas,BL567,31,8/1/2017,701.9,60.34,16761.11,16.1765506,3073.544614,0.016176551,0.194118607,2.458835691,0.145588955,0.119706474,0,3076.47904,Summer
868,Natural Gas,BL567,31,9/1/2017,481.07,41.1,11416.67,11.018499,2093.51481,0.011018499,0.132221988,1.674811848,0.099166491,0.081536893,0,2095.513566,Fall
869,Natural Gas,BL567,30,10/1/2017,712.29,62.2,17277.78,16.675198,3168.28762,0.016675198,0.200102376,2.534630096,0.150076782,0.123396465,0,3171.312501,Fall
870,Natural Gas,BL567,31,11/1/2017,594.87,50.74,14094.44,13.6028866,2584.548454,0.013602887,0.163234639,2.067638763,0.122425979,0.100661361,0,2587.016018,Fall
871,Natural Gas,BL567,30,12/1/2017,1456.21,112.72,31311.11,30.2191048,5741.629912,0.030219105,0.362629258,4.59330393,0.271971943,0.223621376,0,5747.111658,Winter
872,Natural Gas,BL567,31,1/1/2018,2127.59,152.78,42438.89,40.9587902,7782.170138,0.04095879,0.491505482,6.22573611,0.368629112,0.303095047,0,7789.600063,Winter
873,Natural Gas,BL567,31,2/1/2018,3778.16,257.3,71472.22,68.979557,13106.11583,0.068979557,0.827754684,10.48489266,0.620816013,0.510448722,0,13118.62872,Winter
874,Natural Gas,BL567,28,3/1/2018,3361.98,217.97,60547.22,58.4355773,11102.75969,0.058435577,0.701226928,8.88220775,0.525920196,0.432423272,0,11113.3599,Spring
875,Natural Gas,BL567,31,4/1/2018,3166.66,203.66,56572.22,54.5992094,10373.84979,0.054599209,0.655190513,8.299079829,0.491392885,0.40403415,0,10383.75408,Spring
876,Electricity,BL710,31,2/1/2016,1851.87,13560,13560,13.56,2712,12.655548,0.819024,5.956908,0.04746,0.869196,0.00678,2732.348136,Winter
877,Electricity,BL710,29,3/1/2016,1811.65,12600,12600,12.6,2520,11.75958,0.76104,5.53518,0.0441,0.80766,0.0063,2538.90756,Spring
878,Electricity,BL710,31,4/1/2016,1883.88,14160,14160,14.16,2832,13.215528,0.855264,6.220488,0.04956,0.907656,0.00708,2853.248496,Spring
879,Electricity,BL710,30,5/1/2016,1598.58,11400,11400,11.4,2280,10.63962,0.68856,5.00802,0.0399,0.73074,0.0057,2297.10684,Spring
880,Electricity,BL710,31,6/1/2016,1769.71,11880,11880,11.88,2376,11.087604,0.717552,5.218884,0.04158,0.761508,0.00594,2393.827128,Summer
881,Electricity,BL710,30,7/1/2016,2301.43,15840,15840,15.84,3168,14.783472,0.956736,6.958512,0.05544,1.015344,0.00792,3191.769504,Summer
882,Electricity,BL710,31,8/1/2016,2263.79,15480,15480,15.48,3096,14.447484,0.934992,6.800364,0.05418,0.992268,0.00774,3119.229288,Summer
883,Electricity,BL710,31,9/1/2016,3175.49,24600,24600,24.6,4920,22.95918,1.48584,10.80678,0.0861,1.57686,0.0123,4956.91476,Fall
884,Electricity,BL710,30,10/1/2016,2761.58,20760,20760,20.76,4152,19.375308,1.253904,9.119868,0.07266,1.330716,0.01038,4183.152456,Fall
885,Electricity,BL710,31,11/1/2016,1891.94,12480,12480,12.48,2496,11.647584,0.753792,5.482464,0.04368,0.799968,0.00624,2514.727488,Fall
886,Electricity,BL710,30,12/1/2016,1917.1,14040,14040,14.04,2808,13.103532,0.848016,6.167772,0.04914,0.899964,0.00702,2829.068424,Winter
887,Electricity,BL710,31,1/1/2017,2277.18,17040,17040,17.04,3408,15.903432,1.029216,7.485672,0.05964,1.092264,0.00852,3433.570224,Winter
888,Electricity,BL710,31,2/1/2017,2170.52,16320,16320,16.32,3264,15.231456,0.985728,7.169376,0.05712,1.046112,0.00816,3288.489792,Winter
889,Electricity,BL710,28,3/1/2017,1802.22,12960,12960,12.96,2592,12.095568,0.782784,5.693328,0.04536,0.830736,0.00648,2611.447776,Spring
890,Electricity,BL710,31,4/1/2017,1899.32,13920,13920,13.92,2784,12.991536,0.840768,6.115056,0.04872,0.892272,0.00696,2804.888352,Spring
891,Electricity,BL710,30,5/1/2017,1917.93,12960,12960,12.96,2592,12.095568,0.782784,5.693328,0.04536,0.830736,0.00648,2611.447776,Spring
892,Electricity,BL710,31,6/1/2017,1744.46,12120,12120,12.12,2424,11.311596,0.732048,5.324316,0.04242,0.776892,0.00606,2442.187272,Summer
893,Electricity,BL710,30,7/1/2017,1766.04,12120,12120,12.12,2424,11.311596,0.732048,5.324316,0.04242,0.776892,0.00606,2442.187272,Summer
894,Electricity,BL710,31,8/1/2017,2097.33,15720,15720,15.72,3144,14.671476,0.949488,6.905796,0.05502,1.007652,0.00786,3167.589432,Summer
895,Electricity,BL710,31,9/1/2017,1857.38,13200,13200,13.2,2640,12.31956,0.79728,5.79876,0.0462,0.84612,0.0066,2659.80792,Fall
896,Electricity,BL710,30,10/1/2017,1714.54,11640,11640,11.64,2328,10.863612,0.703056,5.113452,0.04074,0.746124,0.00582,2345.466984,Fall
897,Electricity,BL710,31,11/1/2017,1757.94,11880,11880,11.88,2376,11.087604,0.717552,5.218884,0.04158,0.761508,0.00594,2393.827128,Fall
898,Electricity,BL710,30,12/1/2017,1806.51,13320,13320,13.32,2664,12.431556,0.804528,5.851476,0.04662,0.853812,0.00666,2683.987992,Winter
899,Electricity,BL710,31,1/1/2018,1923.11,14160,14160,14.16,2832,13.215528,0.855264,6.220488,0.04956,0.907656,0.00708,2853.248496,Winter
900,Electricity,BL710,31,2/1/2018,2547.76,18840,18840,18.84,3768,17.583372,1.137936,8.276412,0.06594,1.207644,0.00942,3796.271304,Winter
901,Electricity,BL710,28,3/1/2018,2179.95,15960,15960,15.96,3192,14.895468,0.963984,7.011228,0.05586,1.023036,0.00798,3215.949576,Spring
902,Electricity,BL710,31,4/1/2018,2166.22,15960,15960,15.96,3192,14.895468,0.963984,7.011228,0.05586,1.023036,0.00798,3215.949576,Spring
903,Electricity,BL710,30,5/1/2018,1838.27,13680,13680,13.68,2736,12.767544,0.826272,6.009624,0.04788,0.876888,0.00684,2756.528208,Spring
904,Electricity,BL710,31,6/1/2018,1385.63,10320,10320,10.32,2064,9.631656,0.623328,4.533576,0.03612,0.661512,0.00516,2079.486192,Summer
905,Natural Gas,BL710,31,2/1/2016,2980.43,125.23,34786.11,33.5729107,6378.853033,0.033572911,0.402874928,5.103082426,0.302156196,0.248439539,0,6384.943159,Winter
906,Natural Gas,BL710,29,3/1/2016,3123.13,131.27,36463.89,35.1921743,6686.513117,0.035192174,0.422306092,5.349210494,0.316729569,0.26042209,0,6692.896977,Spring
907,Natural Gas,BL710,31,4/1/2016,3055.27,141.8,39388.89,38.015162,7222.88078,0.038015162,0.456181944,5.778304624,0.342136458,0.281312199,0,7229.77673,Spring
908,Natural Gas,BL710,30,5/1/2016,1687.22,99.49,27636.11,26.6722741,5067.732079,0.026672274,0.320067289,4.054185663,0.240050467,0.197374828,0,5072.57043,Spring
909,Natural Gas,BL710,31,6/1/2016,859.02,60.76,16877.78,16.2891484,3094.938196,0.016289148,0.195469781,2.475950557,0.146602336,0.120539698,0,3097.893048,Summer
910,Natural Gas,BL710,30,7/1/2016,94.12,5.78,1605.56,1.5495602,294.416438,0.00154956,0.018594722,0.23553315,0.013946042,0.011466745,0,294.6975282,Summer
911,Natural Gas,BL710,31,8/1/2016,87.93,5.67,1575,1.5200703,288.813357,0.00152007,0.018240844,0.231050686,0.013680633,0.01124852,0,289.0890978,Summer
912,Natural Gas,BL710,31,9/1/2016,84.55,5.38,1494.44,1.4423242,274.041598,0.001442324,0.01730789,0.219233278,0.012980918,0.010673199,0,274.3032356,Fall
913,Natural Gas,BL710,30,10/1/2016,369.94,29.64,8233.33,7.9461876,1509.775644,0.007946188,0.095354251,1.207820515,0.071515688,0.058801788,0,1511.217082,Fall
914,Natural Gas,BL710,31,11/1/2016,1001.17,81.23,22563.89,21.7769507,4137.620633,0.021776951,0.261323408,3.310096506,0.195992556,0.161149435,0,4141.570972,Fall
915,Natural Gas,BL710,30,12/1/2016,1339.39,104.42,29005.56,27.9939578,5318.851982,0.027993958,0.335927494,4.255081586,0.25194562,0.207155288,0,5323.930086,Winter
916,Natural Gas,BL710,31,1/1/2017,2296.91,176.28,48966.67,47.2589052,8979.191988,0.047258905,0.567106862,7.18335359,0.425330147,0.349715898,0,8987.764753,Winter
917,Natural Gas,BL710,31,2/1/2017,2333.4,173.24,48122.22,46.4439116,8824.343204,0.046443912,0.557326939,7.059474563,0.417995204,0.343684946,0,8832.76813,Winter
918,Natural Gas,BL710,28,3/1/2017,2193.2,164.2,45611.11,44.020378,8363.87182,0.044020378,0.528244536,6.691097456,0.396183402,0.325750797,0,8371.857117,Spring
919,Natural Gas,BL710,31,4/1/2017,2476.4,194.16,53933.33,52.0523544,9889.947336,0.052052354,0.624628253,7.911957869,0.46847119,0.385187423,0,9899.389633,Spring
920,Natural Gas,BL710,30,5/1/2017,1316.02,110.59,30719.44,29.6480731,5633.133889,0.029648073,0.355776877,4.506507111,0.266832658,0.219395741,0,5638.512049,Spring
921,Natural Gas,BL710,31,6/1/2017,352.67,28.86,8016.67,7.7370774,1470.044706,0.007737077,0.092844929,1.176035765,0.069633697,0.057254373,0,1471.448212,Summer
922,Natural Gas,BL710,30,7/1/2017,80.36,5.19,1441.67,1.3913871,264.363549,0.001391387,0.016696645,0.211490839,0.012522484,0.010296265,0,264.6159466,Summer
923,Natural Gas,BL710,31,8/1/2017,79.85,5.15,1430.56,1.3806635,262.326065,0.001380664,0.016567962,0.209860852,0.012425972,0.01021691,0,262.5765174,Summer
924,Natural Gas,BL710,31,9/1/2017,81.92,5.41,1502.78,1.4503669,275.569711,0.001450367,0.017404403,0.220455769,0.013053302,0.010732715,0,275.8328076,Fall
925,Natural Gas,BL710,30,10/1/2017,64.07,3.79,1052.78,1.0160611,193.051609,0.001016061,0.012192733,0.154441287,0.00914455,0.007518852,0,193.2359225,Fall
926,Natural Gas,BL710,31,11/1/2017,644.16,53.44,14844.44,14.3267296,2722.078624,0.01432673,0.171920755,2.177662899,0.128940566,0.106017799,0,2724.677493,Fall
927,Natural Gas,BL710,30,12/1/2017,1646.72,120.43,33452.78,32.2860787,6134.354953,0.032286079,0.387432944,4.907483962,0.290574708,0.238916982,0,6140.211648,Winter
928,Natural Gas,BL710,31,1/1/2018,2209.69,153.69,42691.67,41.2027521,7828.522899,0.041202752,0.494433025,6.262818319,0.370824769,0.304900366,0,7835.997078,Winter
929,Natural Gas,BL710,31,2/1/2018,2402.37,157.35,43708.33,42.1839615,8014.952685,0.042183962,0.506207538,6.411962148,0.379655653,0.312161315,0,8022.604856,Winter
930,Natural Gas,BL710,28,3/1/2018,2140.64,136.51,37919.44,36.5969659,6953.423521,0.036596966,0.439163591,5.562738817,0.329372693,0.270817548,0,6960.062211,Spring
931,Fuel Oil,BL687,29,2/29/2016,1105.83,1904.4,20948.4,0.019044,5.218056,0.008108935,0.00019044,0.00418968,0.000152352,0.00114264,0,5.231840047,Winter
932,Fuel Oil,BL687,31,3/31/2016,1142.21,1851.5,20366.5,0.018515,5.07311,0.007883687,0.00018515,0.0040733,0.00014812,0.0011109,0,5.086511157,Spring
933,Fuel Oil,BL687,30,4/30/2016,538.96,1005.7,11062.7,0.010057,2.755618,0.004282271,0.00010057,0.00221254,8.05E-05,0.00060342,0,2.762897257,Spring
934,Fuel Oil,BL687,31,5/31/2016,657.79,1047.6,11523.6,0.010476,2.870424,0.004460681,0.00010476,0.00230472,8.38E-05,0.00062856,0,2.878006529,Spring
935,Fuel Oil,BL687,30,6/30/2016,175.12,282,3102,0.00282,0.77268,0.001200756,2.82E-05,0.0006204,2.26E-05,0.0001692,0,0.774721116,Summer
936,Fuel Oil,BL687,31,7/31/2016,50.54,85.1,936.1,0.000851,0.233174,0.000362356,8.51E-06,0.00018722,6.81E-06,5.11E-05,0,0.233789954,Summer
937,Fuel Oil,BL687,31,8/31/2016,31.92,56.6,622.6,0.000566,0.155084,0.000241003,5.66E-06,0.00012452,4.53E-06,3.40E-05,0,0.155493671,Summer
938,Fuel Oil,BL687,61,10/31/2016,399.94,550.1,6051.1,0.005501,1.507274,0.002342326,5.50E-05,0.00121022,4.40E-05,0.00033006,0,1.511255624,Fall
939,Fuel Oil,BL687,30,11/30/2016,1088.03,1526.1,16787.1,0.015261,4.181514,0.006498134,0.00015261,0.00335742,0.000122088,0.00091566,0,4.192559912,Fall
940,Fuel Oil,BL687,31,12/31/2016,524.72,768.8,8456.8,0.007688,2.106512,0.00327355,7.69E-05,0.00169136,6.15E-05,0.00046128,0,2.112076574,Winter
941,Fuel Oil,BL687,31,1/31/2017,2372.83,3350.6,36856.6,0.033506,9.180644,0.014266855,0.00033506,0.00737132,0.000268048,0.00201036,0,9.204895643,Winter
942,Fuel Oil,BL687,28,2/28/2017,1484.6,2132.5,23457.5,0.021325,5.84305,0.009080185,0.00021325,0.0046915,0.0001706,0.0012795,0,5.858485035,Winter
943,Fuel Oil,BL687,31,3/31/2017,1420.69,2153.6,23689.6,0.021536,5.900864,0.009170029,0.00021536,0.00473792,0.000172288,0.00129216,0,5.916451757,Spring
944,Fuel Oil,BL687,30,4/30/2017,569.23,839.2,9231.2,0.008392,2.299408,0.003573314,8.39E-05,0.00184624,6.71E-05,0.00050352,0,2.30548213,Spring
945,Fuel Oil,BL687,31,5/31/2017,700.89,1119.9,12318.9,0.011199,3.068526,0.004768534,0.00011199,0.00246378,8.96E-05,0.00067194,0,3.076631836,Spring
946,Fuel Oil,BL687,30,6/30/2017,367.02,601.4,6615.4,0.006014,1.647836,0.002560761,6.01E-05,0.00132308,4.81E-05,0.00036084,0,1.652188933,Summer
947,Fuel Oil,BL687,31,7/31/2017,39.05,68.4,752.4,0.000684,0.187416,0.000291247,6.84E-06,0.00015048,5.47E-06,4.10E-05,0,0.187911079,Summer
948,Fuel Oil,BL687,61,9/30/2017,9.89,14.8,162.8,0.000148,0.040552,6.30E-05,1.48E-06,3.26E-05,1.18E-06,8.88E-06,0,0.040659122,Fall
949,Fuel Oil,BL687,31,10/31/2017,37.16,56.4,620.4,0.000564,0.154536,0.000240151,5.64E-06,0.00012408,4.51E-06,3.38E-05,0,0.154944223,Fall
950,Fuel Oil,BL687,30,11/30/2017,33.57,45.1,496.1,0.000451,0.123574,0.000192036,4.51E-06,9.92E-05,3.61E-06,2.71E-05,0,0.123900434,Fall
951,Fuel Oil,BL687,31,12/31/2017,1743.38,2200.5,24205.5,0.022005,6.02937,0.009369729,0.00022005,0.0048411,0.00017604,0.0013203,0,6.045297219,Winter
952,Fuel Oil,BL687,31,1/31/2018,1826.48,2215,24365,0.02215,6.0691,0.00943147,0.0002215,0.004873,0.0001772,0.001329,0,6.08513217,Winter
953,Fuel Oil,BL687,28,2/28/2018,1625.62,2009.2,22101.2,0.020092,5.505208,0.008555174,0.00020092,0.00442024,0.000160736,0.00120552,0,5.51975059,Winter
954,Fuel Oil,BL687,31,3/31/2018,2023.19,2605.3,28658.3,0.026053,7.138522,0.011093367,0.00026053,0.00573166,0.000208424,0.00156318,0,7.157379161,Spring
955,Fuel Oil,BL687,30,4/30/2018,623.29,775.6,8531.6,0.007756,2.125144,0.003302505,7.76E-05,0.00170632,6.20E-05,0.00046536,0,2.130757793,Spring
956,Electricity,BL687,31,2/1/2016,702.35,3960,3960,3.96,792,3.695868,0.239184,1.739628,0.01386,0.253836,0.00198,797.942376,Winter
957,Electricity,BL687,29,3/1/2016,652.7,3360,3360,3.36,672,3.135888,0.202944,1.476048,0.01176,0.215376,0.00168,677.042016,Spring
958,Electricity,BL687,31,4/1/2016,674.64,3720,3720,3.72,744,3.471876,0.224688,1.634196,0.01302,0.238452,0.00186,749.582232,Spring
959,Electricity,BL687,30,5/1/2016,573.83,2960,2960,2.96,592,2.762568,0.178784,1.300328,0.01036,0.189736,0.00148,596.441776,Spring
960,Electricity,BL687,31,6/1/2016,605.33,3080,3080,3.08,616,2.874564,0.186032,1.353044,0.01078,0.197428,0.00154,620.621848,Summer
961,Electricity,BL687,30,7/1/2016,540.03,2520,2520,2.52,504,2.351916,0.152208,1.107036,0.00882,0.161532,0.00126,507.781512,Summer
962,Electricity,BL687,31,8/1/2016,564.02,2960,2960,2.96,592,2.762568,0.178784,1.300328,0.01036,0.189736,0.00148,596.441776,Summer
963,Electricity,BL687,31,9/1/2016,622.98,3080,3080,3.08,616,2.874564,0.186032,1.353044,0.01078,0.197428,0.00154,620.621848,Fall
964,Electricity,BL687,30,10/1/2016,563.52,2480,2480,2.48,496,2.314584,0.149792,1.089464,0.00868,0.158968,0.00124,499.721488,Fall
965,Electricity,BL687,31,11/1/2016,549.96,2640,2640,2.64,528,2.463912,0.159456,1.159752,0.00924,0.169224,0.00132,531.961584,Fall
966,Electricity,BL687,30,12/1/2016,690.38,3760,3760,3.76,752,3.509208,0.227104,1.651768,0.01316,0.241016,0.00188,757.642256,Winter
967,Electricity,BL687,31,1/1/2017,682.24,3480,3480,3.48,696,3.247884,0.210192,1.528764,0.01218,0.223068,0.00174,701.222088,Winter
968,Electricity,BL687,31,2/1/2017,646.98,3520,3520,3.52,704,3.285216,0.212608,1.546336,0.01232,0.225632,0.00176,709.282112,Winter
969,Electricity,BL687,28,3/1/2017,638.92,3320,3320,3.32,664,3.098556,0.200528,1.458476,0.01162,0.212812,0.00166,668.981992,Spring
970,Electricity,BL687,31,4/1/2017,699.77,3360,3360,3.36,672,3.135888,0.202944,1.476048,0.01176,0.215376,0.00168,677.042016,Spring
971,Electricity,BL687,30,5/1/2017,601.28,2960,2960,2.96,592,2.762568,0.178784,1.300328,0.01036,0.189736,0.00148,596.441776,Spring
972,Electricity,BL687,31,6/1/2017,670.51,3520,3520,3.52,704,3.285216,0.212608,1.546336,0.01232,0.225632,0.00176,709.282112,Summer
973,Electricity,BL687,30,7/1/2017,604.87,2640,2640,2.64,528,2.463912,0.159456,1.159752,0.00924,0.169224,0.00132,531.961584,Summer
974,Electricity,BL687,31,8/1/2017,619.19,3200,3200,3.2,640,2.98656,0.19328,1.40576,0.0112,0.20512,0.0016,644.80192,Summer
975,Electricity,BL687,31,9/1/2017,630.75,3000,3000,3,600,2.7999,0.1812,1.3179,0.0105,0.1923,0.0015,604.5018,Fall
976,Electricity,BL687,30,10/1/2017,628.95,3160,3160,3.16,632,2.949228,0.190864,1.388188,0.01106,0.202556,0.00158,636.741896,Fall
977,Electricity,BL687,31,11/1/2017,551.92,2640,2640,2.64,528,2.463912,0.159456,1.159752,0.00924,0.169224,0.00132,531.961584,Fall
978,Electricity,BL687,30,12/1/2017,682.61,3840,3840,3.84,768,3.583872,0.231936,1.686912,0.01344,0.246144,0.00192,773.762304,Winter
979,Electricity,BL687,31,1/1/2018,726.01,4080,4080,4.08,816,3.807864,0.246432,1.792344,0.01428,0.261528,0.00204,822.122448,Winter
980,Electricity,BL687,31,2/1/2018,745.79,4240,4240,4.24,848,3.957192,0.256096,1.862632,0.01484,0.271784,0.00212,854.362544,Winter
981,Electricity,BL687,28,3/1/2018,689.96,3360,3360,3.36,672,3.135888,0.202944,1.476048,0.01176,0.215376,0.00168,677.042016,Spring
982,Electricity,BL687,31,4/1/2018,698.39,3920,3920,3.92,784,3.658536,0.236768,1.722056,0.01372,0.251272,0.00196,789.882352,Spring
983,Electricity,BL687,30,5/1/2018,605.08,2840,2840,2.84,568,2.650572,0.171536,1.247612,0.00994,0.182044,0.00142,572.261704,Spring
984,Electricity,BL687,31,6/1/2018,660.17,3000,3000,3,600,2.7999,0.1812,1.3179,0.0105,0.1923,0.0015,604.5018,Summer
